,date,track,race_number,race_name,market_id,selection_id,selection_name,model_odds,market_name,result,matched_volume,bsp,best_back_1m,best_back_5m,win,model_prob,market_odds
1779,2021-02-21,BALLARAT,2,R2 1500m Mdn,1.179533281,38545622,14. Tavivalley,15.7,R2 1500m Mdn,LOSER,1974.92,32.11,32,42,0,0.06369426751592357,0.03114294612270321
1780,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38545629,14. Latin Affair,65.29,R3 1600m 3yo,LOSER,301.14,178.05,90,130,0,0.015316281206922957,0.005616399887672002
1781,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38545630,15. Olivias Game,60.94,R3 1600m 3yo,LOSER,1861.8,25.0,32,32,0,0.016409583196586808,0.04
1782,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38545631,16. Lucky Lad,179.05,R3 1600m 3yo,LOSER,291.37,117.86,140,110,0,0.0055850321139346544,0.008484642796538266
1783,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38545623,2. Final Atom,38.53,R3 1600m 3yo,LOSER,1368.83,42.0,46,44,0,0.025953802232026993,0.023809523809523808
1784,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,29252041,3. Grand Final,24.76,R3 1600m 3yo,LOSER,1070.36,39.71,40,32,0,0.04038772213247173,0.025182573659027953
1785,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38545624,5. Mafiore,179.05,R3 1600m 3yo,LOSER,146.55,1000.0,250,490,0,0.0055850321139346544,0.001
1786,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38407920,6. Medieval Crown,130.48,R3 1600m 3yo,LOSER,202.06,165.22,110,140,0,0.007664009809932557,0.006052536012589275
1787,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38545628,13. Djounie,38.85,R3 1600m 3yo,LOSER,772.26,55.35,65,50,0,0.02574002574002574,0.018066847335140017
1788,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38416460,12. Albanian Eagle,8.94,R3 1600m 3yo,LOSER,3441.46,13.7,13.5,12,0,0.11185682326621925,0.07299270072992702
1789,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38545627,11. Yulong Status,23.9,R3 1600m 3yo,WINNER,9591.52,11.79,11.5,11.5,1,0.041841004184100423,0.08481764206955048
1790,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,36527063,10. Understatement,37.69,R3 1600m 3yo,LOSER,1022.65,47.89,85,48,0,0.026532236667551078,0.02088118605136772
1791,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38545625,7. Pal Doro,1.89,R3 1600m 3yo,LOSER,76313.82,1.7,1.67,1.68,0,0.5291005291005292,0.5882352941176471
1792,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38545626,8. Simpkin,26.78,R3 1600m 3yo,LOSER,1579.12,18.0,17,20,0,0.037341299477221805,0.05555555555555555
1793,2021-02-21,BALLARAT,3,R3 1600m 3yo,1.179533283,38408373,9. Tobytoff,12.88,R3 1600m 3yo,LOSER,2836.96,22.84,15.5,19,0,0.07763975155279502,0.043782837127845885
1794,2021-02-21,BALLARAT,4,R4 2000m Mdn,1.179533285,28448317,10. Double Delight,6.42,R4 2000m Mdn,WINNER,20508.33,4.95,5.2,5.1,1,0.1557632398753894,0.20202020202020202
1795,2021-02-21,BALLARAT,4,R4 2000m Mdn,1.179533285,38545636,11. Lady Nelson,6.92,R4 2000m Mdn,LOSER,8248.98,8.3,8.6,7.6,0,0.14450867052023122,0.12048192771084336
1796,2021-02-21,BALLARAT,4,R4 2000m Mdn,1.179533285,4786367,12. Salsa Dancer,182.03,R4 2000m Mdn,LOSER,186.28,467.49,340,460,0,0.0054935999560512,0.002139083188945218
1797,2021-02-21,BALLARAT,4,R4 2000m Mdn,1.179533285,12624742,13. Yankee Diva,29.18,R4 2000m Mdn,LOSER,3258.08,20.34,21,23,0,0.03427004797806717,0.049164208456243856
1798,2021-02-21,BALLARAT,4,R4 2000m Mdn,1.179533285,38545632,1. Full Force Gale,55.41,R4 2000m Mdn,LOSER,651.0,110.0,85,85,0,0.018047283883775495,0.00909090909090909
1799,2021-02-21,BALLARAT,4,R4 2000m Mdn,1.179533285,7747572,4. Bonamassa,9.01,R4 2000m Mdn,LOSER,10849.54,6.95,5.3,5.8,0,0.11098779134295228,0.14388489208633093
1800,2021-02-21,BALLARAT,4,R4 2000m Mdn,1.179533285,38545633,5. Cracking Night,27.59,R4 2000m Mdn,LOSER,3318.44,23.36,30,26,0,0.03624501631025734,0.04280821917808219
1801,2021-02-21,BALLARAT,4,R4 2000m Mdn,1.179533285,38545634,6. Suppression,2.84,R4 2000m Mdn,LOSER,27161.19,3.2,3.65,3.55,0,0.35211267605633806,0.3125
1802,2021-02-21,BALLARAT,4,R4 2000m Mdn,1.179533285,38545635,7. Yulong Shout,11.75,R4 2000m Mdn,LOSER,4671.4,12.42,9.6,10.5,0,0.0851063829787234,0.08051529790660225
1803,2021-02-21,BALLARAT,4,R4 2000m Mdn,1.179533285,38416459,8. Zidler,21.54,R4 2000m Mdn,LOSER,3060.65,26.0,21,23,0,0.04642525533890437,0.038461538461538464
1804,2021-02-21,BALLARAT,5,R5 2000m CL1,1.179533287,38545638,2. Dundirtcheap,2.77,R5 2000m CL1,WINNER,88558.11,2.13,1.99,2,1,0.36101083032490977,0.4694835680751174
1805,2021-02-21,BALLARAT,5,R5 2000m CL1,1.179533287,27334033,3. St Joeys,3.78,R5 2000m CL1,LOSER,15956.6,5.1,6.6,5.8,0,0.2645502645502646,0.19607843137254904
1806,2021-02-21,BALLARAT,5,R5 2000m CL1,1.179533287,38545640,5. Major Gowen,6.8,R5 2000m CL1,LOSER,9103.87,9.27,8.8,8.2,0,0.14705882352941177,0.10787486515641856
1807,2021-02-21,BALLARAT,5,R5 2000m CL1,1.179533287,38285384,6. Fox Dor,8.2,R5 2000m CL1,LOSER,11904.51,9.3,6.2,8.6,0,0.12195121951219513,0.1075268817204301
1808,2021-02-21,BALLARAT,5,R5 2000m CL1,1.179533287,38545641,7. The Brightside,13.8,R5 2000m CL1,LOSER,9402.53,10.19,13.5,10.5,0,0.07246376811594203,0.09813542688910697
1809,2021-02-21,BALLARAT,5,R5 2000m CL1,1.179533287,19945041,9. Kamindu,73.65,R5 2000m CL1,LOSER,471.65,220.0,150,130,0,0.01357773251866938,0.004545454545454545
1810,2021-02-21,BALLARAT,5,R5 2000m CL1,1.179533287,28302844,10. Succeedandconquer,149.45,R5 2000m CL1,LOSER,186.72,762.99,270,380,0,0.006691201070592172,0.0013106331668829212
1811,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,27004144,4. Contalmaison,8.85,R6 1000m Hcap,LOSER,7697.08,11.53,11.5,10,0,0.11299435028248588,0.08673026886383348
1812,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,9184099,1. Big Reel,24.31,R6 1000m Hcap,LOSER,1878.73,48.68,34,46,0,0.04113533525298231,0.020542317173377157
1813,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,533965,2. Bud,8.27,R6 1000m Hcap,LOSER,5768.91,22.45,15,17.5,0,0.12091898428053205,0.044543429844097995
1814,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,23807192,3. Ardeeo,49.17,R6 1000m Hcap,LOSER,3137.56,23.77,18,19.5,0,0.02033760423022168,0.04206983592763988
1815,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,914925,5. Strategic Force,23.09,R6 1000m Hcap,LOSER,5695.51,12.92,15,13,0,0.043308791684711995,0.07739938080495357
1816,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,2871367,6. Salty Kisses,6.38,R6 1000m Hcap,LOSER,15843.57,5.4,6.8,6.4,0,0.15673981191222572,0.18518518518518517
1817,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,38545642,7. Steel Choice,32.38,R6 1000m Hcap,LOSER,2095.11,33.59,24,34,0,0.030883261272390362,0.02977076510866329
1818,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,30111608,8. Piscatorial,7.29,R6 1000m Hcap,LOSER,10795.9,7.6,7.2,7.4,0,0.13717421124828533,0.13157894736842105
1819,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,28310874,9. Summer Lover,21.14,R6 1000m Hcap,LOSER,2385.8,44.11,29,38,0,0.04730368968779565,0.022670596236681027
1820,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,28507322,10. Kingstar Amber,3.79,R6 1000m Hcap,WINNER,57304.47,2.74,2.86,2.76,1,0.2638522427440633,0.36496350364963503
1821,2021-02-21,BALLARAT,6,R6 1000m Hcap,1.179533289,35595820,12. Meteors Man,235.42,R6 1000m Hcap,LOSER,277.44,311.22,160,290,0,0.004247727465805794,0.0032131611078979497
1822,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,26921128,1. Skelm,65.67,R7 1600m Hcap,LOSER,606.62,170.0,120,120,0,0.015227653418608192,0.0058823529411764705
1823,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,15155386,2. Barry The Baptist,62.78,R7 1600m Hcap,LOSER,1086.58,70.0,70,75,0,0.01592863969417012,0.014285714285714285
1824,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,196968,3. Indispensable,10.99,R7 1600m Hcap,LOSER,3938.56,21.0,19,21,0,0.09099181073703366,0.047619047619047616
1825,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,12455880,4. Kazio,16.12,R7 1600m Hcap,LOSER,3418.99,27.86,46,36,0,0.06203473945409429,0.03589375448671931
1826,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,27944891,5. Eugenes Forest,17.84,R7 1600m Hcap,LOSER,5781.64,15.0,13.5,15,0,0.05605381165919283,0.06666666666666667
1827,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,21754151,8. Diplomac Jack,33.4,R7 1600m Hcap,LOSER,1906.83,36.0,48,46,0,0.029940119760479042,0.027777777777777776
1828,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,38545643,9. La Falaise,39.14,R7 1600m Hcap,LOSER,3480.24,22.0,27,28,0,0.025549310168625446,0.045454545454545456
1829,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,38545644,10. Maximak,11.85,R7 1600m Hcap,LOSER,10166.05,10.0,10.5,12,0,0.08438818565400844,0.1
1830,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,38466589,11. Caffrey,6.7,R7 1600m Hcap,LOSER,14702.41,6.99,5,6,0,0.14925373134328357,0.14306151645207438
1831,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,25165949,12. Flandersrain,2.85,R7 1600m Hcap,LOSER,57542.95,2.51,2.78,2.48,0,0.3508771929824561,0.39840637450199207
1832,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,28877546,13. Revlis,28.17,R7 1600m Hcap,LOSER,1278.14,55.0,60,55,0,0.03549875754348598,0.01818181818181818
1833,2021-02-21,BALLARAT,7,R7 1600m Hcap,1.179533291,38545645,14. Intellective,11.94,R7 1600m Hcap,WINNER,18915.45,7.79,7.6,8,1,0.08375209380234507,0.12836970474967907
1834,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,8152822,7. Time Ford,92.66,R8 1200m Hcap,LOSER,633.04,110.0,90,80,0,0.010792143319663286,0.00909090909090909
1835,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,25008713,9. Knock Knock,26.88,R8 1200m Hcap,LOSER,13897.08,8.8,11,8.6,0,0.03720238095238095,0.11363636363636363
1836,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,36528117,10. Yoshi Mokuyo,52.99,R8 1200m Hcap,LOSER,3277.18,21.0,26,19.5,0,0.018871485185884128,0.047619047619047616
1837,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,12617741,11. Caribbean Pearl,153.92,R8 1200m Hcap,LOSER,2076.02,33.04,40,38,0,0.006496881496881497,0.03026634382566586
1838,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,37547052,12. Sayumi,7.72,R8 1200m Hcap,LOSER,26521.84,4.89,4.4,4.5,0,0.1295336787564767,0.20449897750511248
1839,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,38545650,14. Champs Dor,5.69,R8 1200m Hcap,LOSER,13483.14,7.21,8.2,8,0,0.17574692442882248,0.13869625520110956
1840,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,38545652,16. Governor Landy,21.81,R8 1200m Hcap,WINNER,9309.09,13.32,9.6,11.5,1,0.04585052728106374,0.07507507507507508
1841,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,37995222,6. Gutsy,8.44,R8 1200m Hcap,LOSER,10631.7,7.89,6.6,7.2,0,0.11848341232227488,0.1267427122940431
1842,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,38545647,5. Double Dink,56.76,R8 1200m Hcap,LOSER,1507.97,37.37,42,34,0,0.017618040873854827,0.026759432700026762
1843,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,22525844,3. Zaidin,33.78,R8 1200m Hcap,LOSER,2286.15,23.57,23,26,0,0.02960331557134399,0.04242681374628765
1844,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,38285284,1. Bull Dust,22.84,R8 1200m Hcap,LOSER,2467.46,34.29,30,36,0,0.043782837127845885,0.029163021289005542
1845,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,804361,2. Scorpius,11.06,R8 1200m Hcap,LOSER,5465.44,12.5,14,13.5,0,0.09041591320072333,0.08
1846,2021-02-21,BALLARAT,8,R8 1200m Hcap,1.179533293,24069203,4. Delusions,10.45,R8 1200m Hcap,LOSER,4069.48,15.23,11.5,15.5,0,0.09569377990430622,0.06565988181221273
1847,2021-02-21,GATTON,1,R1 860m 3yo,1.179533249,36136818,12. Thatll Be The Day,30.47,R1 860m 3yo,WINNER,7637.72,7.08,7,7,1,0.032819166393173616,0.14124293785310735
1848,2021-02-21,GATTON,1,R1 860m 3yo,1.179533249,38484587,1. Dowie,8.11,R1 860m 3yo,LOSER,5320.18,5.1,4.4,4.8,0,0.12330456226880396,0.19607843137254904
1849,2021-02-21,GATTON,1,R1 860m 3yo,1.179533249,38545696,2. Better In Than Out,4.85,R1 860m 3yo,LOSER,7563.94,5.87,5.4,5.4,0,0.2061855670103093,0.17035775127768313
1850,2021-02-21,GATTON,1,R1 860m 3yo,1.179533249,38545698,4. Red Dress,151.76,R1 860m 3yo,LOSER,1257.91,35.85,80,55,0,0.006589351607801793,0.02789400278940028
1851,2021-02-21,GATTON,1,R1 860m 3yo,1.179533249,38545699,5. Rubyexpress,10.71,R1 860m 3yo,LOSER,972.21,38.0,23,32,0,0.09337068160597571,0.02631578947368421
1852,2021-02-21,GATTON,1,R1 860m 3yo,1.179533249,1251142,6. Made Of Money,5.85,R1 860m 3yo,LOSER,12525.0,3.59,3.85,3.45,0,0.17094017094017094,0.2785515320334262
1853,2021-02-21,GATTON,1,R1 860m 3yo,1.179533249,38545701,8. Gullfaxi,11.05,R1 860m 3yo,LOSER,1504.03,34.0,14.5,32,0,0.09049773755656108,0.029411764705882353
1854,2021-02-21,GATTON,1,R1 860m 3yo,1.179533249,38545702,9. Roseami,31.79,R1 860m 3yo,LOSER,1405.02,23.99,32,24,0,0.031456432840515886,0.041684035014589414
1855,2021-02-21,GATTON,1,R1 860m 3yo,1.179533249,38476359,10. Somebodys Baby,43.27,R1 860m 3yo,LOSER,479.56,46.0,40,46,0,0.0231107002542177,0.021739130434782608
1856,2021-02-21,GATTON,1,R1 860m 3yo,1.179533249,23663458,13. Neelanjali,33.44,R1 860m 3yo,LOSER,1865.65,20.6,36,21,0,0.029904306220095697,0.04854368932038835
1857,2021-02-21,GATTON,2,R2 1100m Mdn,1.179533251,38545710,9. Moris Press,3.33,R2 1100m Mdn,LOSER,30062.36,2.54,2.84,2.46,0,0.3003003003003003,0.39370078740157477
1858,2021-02-21,GATTON,2,R2 1100m Mdn,1.179533251,38545712,11. Taucity,18.5,R2 1100m Mdn,LOSER,2147.18,28.8,32,34,0,0.05405405405405406,0.034722222222222224
1859,2021-02-21,GATTON,2,R2 1100m Mdn,1.179533251,38545709,8. Hedonie,19.88,R2 1100m Mdn,LOSER,1893.02,37.67,23,34,0,0.05030181086519115,0.02654632333421821
1860,2021-02-21,GATTON,2,R2 1100m Mdn,1.179533251,28334834,7. Call Me Maggie,3.22,R2 1100m Mdn,WINNER,37800.78,2.44,2.54,2.48,1,0.3105590062111801,0.4098360655737705
1861,2021-02-21,GATTON,2,R2 1100m Mdn,1.179533251,38545708,6. Serratalli,5.51,R2 1100m Mdn,LOSER,6392.4,14.56,8.4,13,0,0.18148820326678766,0.06868131868131867
1862,2021-02-21,GATTON,2,R2 1100m Mdn,1.179533251,12320400,5. Remember Bella,32.72,R2 1100m Mdn,LOSER,908.13,40.26,42,40,0,0.03056234718826406,0.024838549428713365
1863,2021-02-21,GATTON,2,R2 1100m Mdn,1.179533251,38545706,1. Evasive Light,22.27,R2 1100m Mdn,LOSER,1915.1,28.6,24,30,0,0.0449034575662326,0.03496503496503496
1864,2021-02-21,GATTON,2,R2 1100m Mdn,1.179533251,36331891,3. Legato Feeling,43.89,R2 1100m Mdn,LOSER,497.14,104.89,50,95,0,0.0227842333105491,0.009533797311469158
1865,2021-02-21,GATTON,2,R2 1100m Mdn,1.179533251,21949505,4. Princess Mona,194.44,R2 1100m Mdn,LOSER,178.15,463.6,240,500,0,0.005142974696564493,0.0021570319240724763
1866,2021-02-21,GATTON,3,R3 1100m Mdn,1.179533253,32349823,1. Kobang,2.55,R3 1100m Mdn,WINNER,68719.24,1.9,1.71,1.88,1,0.3921568627450981,0.5263157894736842
1867,2021-02-21,GATTON,3,R3 1100m Mdn,1.179533253,38545713,2. Reg N Kath,63.78,R3 1100m Mdn,LOSER,273.73,130.0,95,160,0,0.01567889620570712,0.007692307692307693
1868,2021-02-21,GATTON,3,R3 1100m Mdn,1.179533253,35533797,3. Seizethemoment,9.24,R3 1100m Mdn,LOSER,4218.01,14.0,17,13,0,0.10822510822510822,0.07142857142857142
1869,2021-02-21,GATTON,3,R3 1100m Mdn,1.179533253,38545714,5. Waitakere,11.0,R3 1100m Mdn,LOSER,6152.48,12.71,12,11,0,0.09090909090909091,0.07867820613690008
1870,2021-02-21,GATTON,3,R3 1100m Mdn,1.179533253,36514263,8. Five Cherrys,13.91,R3 1100m Mdn,LOSER,2856.41,18.94,19,19,0,0.07189072609633357,0.05279831045406547
1871,2021-02-21,GATTON,3,R3 1100m Mdn,1.179533253,38545717,9. Geostorm,24.26,R3 1100m Mdn,LOSER,2457.21,25.24,18.5,20,0,0.041220115416323165,0.03961965134706815
1872,2021-02-21,GATTON,3,R3 1100m Mdn,1.179533253,36611783,10. Golden Whitt,176.18,R3 1100m Mdn,LOSER,189.15,376.32,230,320,0,0.00567601316835055,0.002657312925170068
1873,2021-02-21,GATTON,3,R3 1100m Mdn,1.179533253,38545718,11. Mill Rossa,6.95,R3 1100m Mdn,LOSER,4991.25,8.85,10,9.6,0,0.14388489208633093,0.11299435028248588
1874,2021-02-21,GATTON,3,R3 1100m Mdn,1.179533253,21831232,13. Lucky Senator,179.7,R3 1100m Mdn,LOSER,1784.69,42.17,100,65,0,0.005564830272676684,0.023713540431586435
1875,2021-02-21,GATTON,3,R3 1100m Mdn,1.179533253,38545719,14. Metrical,9.43,R3 1100m Mdn,LOSER,5265.52,11.69,14,12.5,0,0.10604453870625663,0.0855431993156544
1876,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,28070458,1. Morgenstern,2.51,R4 1600m Mdn,LOSER,41851.02,2.34,2.04,2.2,0,0.39840637450199207,0.4273504273504274
1877,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,36865308,2. Harmony Hong Kong,177.77,R4 1600m Mdn,LOSER,87.03,380.94,210,400,0,0.0056252461045170725,0.0026250853152727464
1878,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,38545720,4. Stars Will Fly,6.52,R4 1600m Mdn,LOSER,6678.19,11.22,7,10,0,0.15337423312883436,0.08912655971479501
1879,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,38545721,6. Shadyvale Serenade,16.99,R4 1600m Mdn,LOSER,2861.37,26.49,46,40,0,0.05885815185403179,0.03775009437523594
1880,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,28460142,7. Eager Street,37.85,R4 1600m Mdn,LOSER,640.27,46.62,65,65,0,0.02642007926023778,0.02145002145002145
1881,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,10853006,8. Leo The Lion,4.26,R4 1600m Mdn,WINNER,30217.49,3.04,3.8,3,1,0.2347417840375587,0.32894736842105265
1882,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,37263422,9. Luna Amante,28.6,R4 1600m Mdn,LOSER,838.58,32.46,32,40,0,0.03496503496503496,0.030807147258163893
1883,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,38545722,10. Madame Grace,177.77,R4 1600m Mdn,LOSER,462.68,100.0,110,110,0,0.0056252461045170725,0.01
1884,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,28249924,11. Madame Tess,24.9,R4 1600m Mdn,LOSER,1838.37,28.27,42,40,0,0.040160642570281124,0.035373187124159884
1885,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,38545723,12. Syvel Gold,133.29,R4 1600m Mdn,LOSER,72.29,390.0,170,230,0,0.007502438292445045,0.002564102564102564
1886,2021-02-21,GATTON,4,R4 1600m Mdn,1.179533255,37027357,13. Off Course,177.77,R4 1600m Mdn,LOSER,380.09,138.87,150,160,0,0.0056252461045170725,0.0072009793331893135
1887,2021-02-21,GATTON,5,R5 1400m 3yo,1.179533257,2183526,6. Angels Share,5.27,R5 1400m 3yo,LOSER,15710.83,5.04,4.1,4.7,0,0.18975332068311196,0.1984126984126984
1888,2021-02-21,GATTON,5,R5 1400m 3yo,1.179533257,38545729,10. Bold And Lucy,2.69,R5 1400m 3yo,LOSER,37478.02,1.9,2.08,1.92,0,0.3717472118959108,0.5263157894736842
1889,2021-02-21,GATTON,5,R5 1400m 3yo,1.179533257,38545725,4. Without Choice,40.69,R5 1400m 3yo,LOSER,2505.53,29.98,27,32,0,0.024576062914721062,0.0333555703802535
1890,2021-02-21,GATTON,5,R5 1400m 3yo,1.179533257,28369577,3. Comfortably Numb,14.16,R5 1400m 3yo,LOSER,3938.94,13.0,12,13,0,0.07062146892655367,0.07692307692307693
1891,2021-02-21,GATTON,5,R5 1400m 3yo,1.179533257,38545724,2. Linthorpe Lad,6.02,R5 1400m 3yo,WINNER,10001.01,6.4,5.6,5.8,1,0.16611295681063123,0.15625
1892,2021-02-21,GATTON,6,R6 1100m Hcap,1.179533259,26993450,1. Pieridae,7.07,R6 1100m Hcap,LOSER,5413.2,8.74,6.6,9.6,0,0.14144271570014144,0.11441647597254004
1893,2021-02-21,GATTON,6,R6 1100m Hcap,1.179533259,13512262,2. Chamberlain,28.3,R6 1100m Hcap,LOSER,1625.95,35.46,46,36,0,0.0353356890459364,0.02820078962210942
1894,2021-02-21,GATTON,6,R6 1100m Hcap,1.179533259,13580112,3. Cambooya Rock,11.15,R6 1100m Hcap,WINNER,8791.09,6.4,6.2,6,1,0.08968609865470852,0.15625
1895,2021-02-21,GATTON,6,R6 1100m Hcap,1.179533259,12586478,6. Rocky Nugget,14.77,R6 1100m Hcap,LOSER,2960.74,22.16,17,19.5,0,0.06770480704129993,0.04512635379061372
1896,2021-02-21,GATTON,6,R6 1100m Hcap,1.179533259,28527920,9. Miss Barty,2.05,R6 1100m Hcap,LOSER,46917.44,1.51,1.58,1.5,0,0.48780487804878053,0.6622516556291391
1897,2021-02-21,GATTON,7,R7 1400m Hcap,1.179533261,16409072,1. By The Law,8.1,R7 1400m Hcap,LOSER,3340.03,11.54,13.5,12.5,0,0.1234567901234568,0.08665511265164645
1898,2021-02-21,GATTON,7,R7 1400m Hcap,1.179533261,28339590,4. Kohiko,8.2,R7 1400m Hcap,LOSER,2759.84,17.63,19,17.5,0,0.12195121951219513,0.05672149744753262
1899,2021-02-21,GATTON,7,R7 1400m Hcap,1.179533261,26420889,5. River Rocket,5.19,R7 1400m Hcap,LOSER,26666.86,3.95,3.6,4,0,0.19267822736030826,0.2531645569620253
1900,2021-02-21,GATTON,7,R7 1400m Hcap,1.179533261,27778193,6. Doriss,11.39,R7 1400m Hcap,LOSER,1148.07,30.0,32,36,0,0.08779631255487269,0.03333333333333333
1901,2021-02-21,GATTON,7,R7 1400m Hcap,1.179533261,26529418,7. Queen Of Manhattan,16.92,R7 1400m Hcap,LOSER,586.06,55.0,40,50,0,0.05910165484633569,0.01818181818181818
1902,2021-02-21,GATTON,7,R7 1400m Hcap,1.179533261,31550703,8. Duble Gaze,7.1,R7 1400m Hcap,WINNER,15717.72,4.57,4.2,4.3,1,0.14084507042253522,0.2188183807439825
1903,2021-02-21,GATTON,7,R7 1400m Hcap,1.179533261,13042258,9. Princely Sum,42.36,R7 1400m Hcap,LOSER,1959.81,22.75,28,22,0,0.023607176581680833,0.04395604395604396
1904,2021-02-21,GATTON,7,R7 1400m Hcap,1.179533261,24618932,10. Sizzling Diamond,30.49,R7 1400m Hcap,LOSER,2081.58,20.18,24,20,0,0.03279763857002296,0.049554013875123884
1905,2021-02-21,GATTON,7,R7 1400m Hcap,1.179533261,26336242,12. Nowiseverything,89.63,R7 1400m Hcap,LOSER,186.41,205.09,120,140,0,0.011156978690170702,0.004875908137890682
1906,2021-02-21,GATTON,7,R7 1400m Hcap,1.179533261,27483199,2. Eskdale Girl,6.93,R7 1400m Hcap,LOSER,12827.42,4.15,4.3,4,0,0.14430014430014432,0.24096385542168672
1907,2021-02-21,GATTON,8,R8 1600m CL1,1.179533263,24525689,1. Lincoln Town,14.57,R8 1600m CL1,LOSER,5314.13,8.73,10.5,9.4,0,0.06863417982155114,0.1145475372279496
1908,2021-02-21,GATTON,8,R8 1600m CL1,1.179533263,38276452,2. Bring Me Showers,8.03,R8 1600m CL1,LOSER,3539.99,9.0,12.5,9.4,0,0.12453300124533002,0.1111111111111111
1909,2021-02-21,GATTON,8,R8 1600m CL1,1.179533263,36673309,3. In Agreement,8.12,R8 1600m CL1,LOSER,4003.12,6.88,5.1,5.7,0,0.12315270935960593,0.14534883720930233
1910,2021-02-21,GATTON,8,R8 1600m CL1,1.179533263,28178673,4. Call My Agent,15.8,R8 1600m CL1,LOSER,1790.17,16.5,16.5,16.5,0,0.06329113924050632,0.06060606060606061
1911,2021-02-21,GATTON,8,R8 1600m CL1,1.179533263,28527943,5. Maevila Ruler,4.97,R8 1600m CL1,WINNER,20225.07,5.0,3.55,4.3,1,0.2012072434607646,0.2
1912,2021-02-21,GATTON,8,R8 1600m CL1,1.179533263,38545730,7. Time Stamp,16.31,R8 1600m CL1,LOSER,642.37,39.77,32,55,0,0.061312078479460456,0.025144581342720643
1913,2021-02-21,GATTON,8,R8 1600m CL1,1.179533263,26433312,8. Spooling,34.39,R8 1600m CL1,LOSER,931.54,27.33,40,28,0,0.02907822041291073,0.036589828027808274
1914,2021-02-21,GATTON,8,R8 1600m CL1,1.179533263,38459367,9. Hecanrockme,22.52,R8 1600m CL1,LOSER,403.91,59.74,60,70,0,0.04440497335701599,0.016739203213927016
